G,variable,value
43.0,FT,0.4782608695652174
42.0,FT,0.3695652173913043
41.0,FT,0.1956521739130435
40.0,FT,0.3695652173913043
39.0,FT,0.2391304347826087
38.0,FT,0.1956521739130435
37.0,FT,0.1956521739130435
36.0,FT,0.17391304347826086
35.0,FT,0.5
34.0,FT,0.32608695652173914
33.0,FT,0.45652173913043476
32.0,FT,0.15217391304347827
31.0,FT,0.43478260869565216
30.0,FT,0.15217391304347827
29.0,FT,0.34782608695652173
28.0,FT,0.5652173913043478
27.0,FT,0.3695652173913043
26.0,FT,0.391304347826087
25.0,FT,0.2391304347826087
24.0,FT,0.45652173913043476
23.0,FT,0.2391304347826087
22.0,FT,0.5217391304347826
21.0,FT,0.5434782608695652
20.0,FT,0.34782608695652173
19.0,FT,0.5434782608695652
18.0,FT,0.2608695652173913
17.0,FT,0.5869565217391305
16.0,FT,0.43478260869565216
15.0,FT,0.6304347826086957
14.0,FT,0.6521739130434783
13.0,FT,0.2826086956521739
12.0,FT,0.41304347826086957
11.0,FT,0.30434782608695654
10.0,FT,0.32608695652173914
9.0,FT,0.6086956521739131
8.0,FT,0.10869565217391304
7.0,FT,0.3695652173913043
6.0,FT,0.30434782608695654
5.0,FT,0.2826086956521739
4.0,FT,0.3695652173913043
3.0,FT,0.32608695652173914
2.0,FT,0.45652173913043476
1.0,FT,0.43478260869565216
82.0,FT,0.2826086956521739
81.0,FT,0.2391304347826087
80.0,FT,0.34782608695652173
79.0,FT,0.41304347826086957
78.0,FT,0.2826086956521739
77.0,FT,0.5217391304347826
76.0,FT,0.2826086956521739
75.0,FT,0.2826086956521739
74.0,FT,0.21739130434782608
73.0,FT,0.5869565217391305
72.0,FT,0.08695652173913043
71.0,FT,0.3695652173913043
70.0,FT,0.41304347826086957
69.0,FT,0.8260869565217391
68.0,FT,0.5217391304347826
67.0,FT,0.2826086956521739
66.0,FT,0.4782608695652174
65.0,FT,0.1956521739130435
64.0,FT,0.41304347826086957
63.0,FT,0.45652173913043476
62.0,FT,0.391304347826087
61.0,FT,0.34782608695652173
60.0,FT,0.13043478260869565
59.0,FT,0.32608695652173914
58.0,FT,0.45652173913043476
57.0,FT,0.391304347826087
56.0,FT,0.41304347826086957
55.0,FT,0.2826086956521739
54.0,FT,0.391304347826087
53.0,FT,0.34782608695652173
52.0,FT,0.43478260869565216
51.0,FT,0.6521739130434783
50.0,FT,0.30434782608695654
49.0,FT,0.45652173913043476
48.0,FT,0.5
47.0,FT,0.4782608695652174
46.0,FT,0.5434782608695652
45.0,FT,0.41304347826086957
44.0,FT,0.2391304347826087
43.0,FT,0.32608695652173914
42.0,FT,0.4782608695652174
41.0,FT,0.2608695652173913
40.0,FT,0.21739130434782608
39.0,FT,0.06521739130434782
38.0,FT,0.43478260869565216
37.0,FT,0.2826086956521739
36.0,FT,0.32608695652173914
35.0,FT,0.45652173913043476
34.0,FT,0.3695652173913043
33.0,FT,0.21739130434782608
32.0,FT,0.45652173913043476
31.0,FT,0.2826086956521739
30.0,FT,0.391304347826087
29.0,FT,0.34782608695652173
28.0,FT,0.5
27.0,FT,0.3695652173913043
26.0,FT,0.43478260869565216
25.0,FT,0.30434782608695654
24.0,FT,0.2391304347826087
23.0,FT,0.2826086956521739
22.0,FT,0.391304347826087
21.0,FT,0.1956521739130435
20.0,FT,0.3695652173913043
19.0,FT,0.2826086956521739
18.0,FT,0.2391304347826087
17.0,FT,0.13043478260869565
16.0,FT,0.5434782608695652
15.0,FT,0.43478260869565216
14.0,FT,0.08695652173913043
13.0,FT,0.43478260869565216
12.0,FT,0.6956521739130435
11.0,FT,0.13043478260869565
10.0,FT,0.5
9.0,FT,0.5869565217391305
8.0,FT,0.5
7.0,FT,0.21739130434782608
6.0,FT,0.6521739130434783
5.0,FT,0.2608695652173913
4.0,FT,0.4782608695652174
3.0,FT,0.021739130434782608
2.0,FT,0.391304347826087
1.0,FT,0.41304347826086957
82.0,FT,0.08695652173913043
81.0,FT,0.5217391304347826
80.0,FT,0.5
79.0,FT,0.6521739130434783
78.0,FT,0.34782608695652173
77.0,FT,0.2391304347826087
76.0,FT,0.43478260869565216
75.0,FT,0.2608695652173913
74.0,FT,0.17391304347826086
73.0,FT,0.5217391304347826
72.0,FT,0.2826086956521739
71.0,FT,0.2391304347826087
70.0,FT,0.13043478260869565
69.0,FT,0.1956521739130435
68.0,FT,0.5217391304347826
67.0,FT,0.5869565217391305
66.0,FT,0.34782608695652173
65.0,FT,0.43478260869565216
64.0,FT,0.2826086956521739
63.0,FT,0.34782608695652173
62.0,FT,0.43478260869565216
61.0,FT,0.2826086956521739
60.0,FT,0.43478260869565216
59.0,FT,0.391304347826087
58.0,FT,0.34782608695652173
57.0,FT,0.32608695652173914
56.0,FT,0.21739130434782608
55.0,FT,0.17391304347826086
54.0,FT,0.391304347826087
53.0,FT,0.391304347826087
52.0,FT,0.2391304347826087
51.0,FT,0.15217391304347827
50.0,FT,0.13043478260869565
49.0,FT,0.391304347826087
48.0,FT,0.2608695652173913
47.0,FT,0.2826086956521739
46.0,FT,0.41304347826086957
45.0,FT,0.21739130434782608
44.0,FT,0.5434782608695652
43.0,FT,0.21739130434782608
42.0,FT,0.4782608695652174
41.0,FT,0.45652173913043476
40.0,FT,0.6304347826086957
39.0,FT,0.32608695652173914
38.0,FT,0.2826086956521739
37.0,FT,0.32608695652173914
36.0,FT,0.3695652173913043
35.0,FT,0.13043478260869565
34.0,FT,0.0
33.0,FT,0.32608695652173914
32.0,FT,0.1956521739130435
31.0,FT,0.2608695652173913
30.0,FT,0.32608695652173914
29.0,FT,0.43478260869565216
28.0,FT,0.41304347826086957
27.0,FT,0.1956521739130435
26.0,FT,0.021739130434782608
25.0,FT,0.17391304347826086
24.0,FT,0.13043478260869565
23.0,FT,0.17391304347826086
22.0,FT,0.21739130434782608
21.0,FT,0.2391304347826087
20.0,FT,0.32608695652173914
19.0,FT,0.32608695652173914
18.0,FT,0.41304347826086957
17.0,FT,0.15217391304347827
16.0,FT,0.32608695652173914
15.0,FT,0.2826086956521739
14.0,FT,0.30434782608695654
13.0,FT,0.13043478260869565
12.0,FT,0.5869565217391305
11.0,FT,0.043478260869565216
10.0,FT,0.08695652173913043
9.0,FT,0.4782608695652174
8.0,FT,0.2608695652173913
7.0,FT,0.13043478260869565
5.0,FT,0.17391304347826086
4.0,FT,0.10869565217391304
3.0,FT,0.4782608695652174
2.0,FT,0.043478260869565216
1.0,FT,0.30434782608695654
82.0,FT,0.10869565217391304
81.0,FT,0.32608695652173914
80.0,FT,0.21739130434782608
79.0,FT,0.45652173913043476
78.0,FT,0.30434782608695654
77.0,FT,0.2608695652173913
76.0,FT,0.4782608695652174
75.0,FT,0.30434782608695654
74.0,FT,0.17391304347826086
73.0,FT,0.3695652173913043
72.0,FT,0.2391304347826087
71.0,FT,0.34782608695652173
70.0,FT,0.21739130434782608
69.0,FT,0.1956521739130435
68.0,FT,0.2391304347826087
67.0,FT,0.5
66.0,FT,0.32608695652173914
65.0,FT,0.2608695652173913
64.0,FT,0.45652173913043476
63.0,FT,0.2608695652173913
62.0,FT,0.13043478260869565
61.0,FT,0.06521739130434782
60.0,FT,0.43478260869565216
59.0,FT,0.34782608695652173
58.0,FT,0.1956521739130435
57.0,FT,0.1956521739130435
56.0,FT,0.30434782608695654
55.0,FT,0.21739130434782608
54.0,FT,0.3695652173913043
53.0,FT,0.43478260869565216
52.0,FT,0.30434782608695654
51.0,FT,0.30434782608695654
49.0,FT,0.15217391304347827
48.0,FT,0.021739130434782608
47.0,FT,0.3695652173913043
46.0,FT,0.5217391304347826
45.0,FT,0.2608695652173913
44.0,FT,0.17391304347826086
43.0,FT,0.1956521739130435
42.0,FT,0.30434782608695654
41.0,FT,0.34782608695652173
40.0,FT,0.2826086956521739
39.0,FT,0.21739130434782608
38.0,FT,0.15217391304347827
37.0,FT,0.41304347826086957
36.0,FT,0.17391304347826086
35.0,FT,0.3695652173913043
34.0,FT,0.2608695652173913
33.0,FT,0.34782608695652173
32.0,FT,0.21739130434782608
31.0,FT,0.2826086956521739
30.0,FT,0.7608695652173914
29.0,FT,0.41304347826086957
28.0,FT,0.4782608695652174
27.0,FT,0.4782608695652174
26.0,FT,0.43478260869565216
25.0,FT,0.391304347826087
24.0,FT,0.15217391304347827
23.0,FT,0.41304347826086957
22.0,FT,0.6304347826086957
21.0,FT,0.41304347826086957
20.0,FT,0.30434782608695654
19.0,FT,0.5434782608695652
18.0,FT,0.06521739130434782
17.0,FT,0.2391304347826087
16.0,FT,0.21739130434782608
15.0,FT,0.10869565217391304
14.0,FT,0.3695652173913043
13.0,FT,0.34782608695652173
12.0,FT,0.21739130434782608
11.0,FT,0.43478260869565216
10.0,FT,0.30434782608695654
9.0,FT,0.5434782608695652
8.0,FT,0.2826086956521739
7.0,FT,0.10869565217391304
6.0,FT,0.21739130434782608
5.0,FT,0.41304347826086957
4.0,FT,0.2391304347826087
3.0,FT,0.3695652173913043
2.0,FT,0.32608695652173914
1.0,FT,0.32608695652173914
82.0,FT,0.34782608695652173
81.0,FT,0.10869565217391304
80.0,FT,0.2391304347826087
79.0,FT,0.2608695652173913
78.0,FT,0.3695652173913043
77.0,FT,0.13043478260869565
75.0,FT,0.2826086956521739
74.0,FT,0.1956521739130435
73.0,FT,0.45652173913043476
72.0,FT,0.043478260869565216
71.0,FT,0.391304347826087
70.0,FT,0.30434782608695654
69.0,FT,0.41304347826086957
68.0,FT,0.21739130434782608
67.0,FT,0.06521739130434782
66.0,FT,0.2391304347826087
65.0,FT,0.782608695652174
64.0,FT,0.4782608695652174
63.0,FT,0.15217391304347827
62.0,FT,0.5
61.0,FT,0.30434782608695654
60.0,FT,0.5652173913043478
59.0,FT,0.43478260869565216
58.0,FT,0.43478260869565216
57.0,FT,0.13043478260869565
56.0,FT,0.5217391304347826
55.0,FT,0.1956521739130435
54.0,FT,0.2826086956521739
53.0,FT,0.32608695652173914
52.0,FT,0.4782608695652174
51.0,FT,0.21739130434782608
50.0,FT,0.30434782608695654
49.0,FT,0.2826086956521739
48.0,FT,0.34782608695652173
47.0,FT,0.15217391304347827
46.0,FT,0.391304347826087
45.0,FT,0.2608695652173913
44.0,FT,0.43478260869565216
43.0,FT,0.391304347826087
41.0,FT,0.2826086956521739
39.0,FT,0.15217391304347827
38.0,FT,0.45652173913043476
37.0,FT,0.2391304347826087
36.0,FT,0.43478260869565216
35.0,FT,0.34782608695652173
34.0,FT,0.34782608695652173
32.0,FT,0.5869565217391305
31.0,FT,0.17391304347826086
30.0,FT,0.30434782608695654
29.0,FT,0.32608695652173914
28.0,FT,0.32608695652173914
27.0,FT,0.32608695652173914
26.0,FT,0.34782608695652173
25.0,FT,0.2826086956521739
24.0,FT,0.3695652173913043
23.0,FT,0.391304347826087
22.0,FT,0.3695652173913043
21.0,FT,0.2826086956521739
20.0,FT,0.3695652173913043
19.0,FT,0.2826086956521739
18.0,FT,0.4782608695652174
17.0,FT,0.3695652173913043
16.0,FT,0.21739130434782608
15.0,FT,0.32608695652173914
14.0,FT,0.30434782608695654
13.0,FT,0.2608695652173913
12.0,FT,0.45652173913043476
11.0,FT,0.6304347826086957
10.0,FT,0.2826086956521739
9.0,FT,0.2391304347826087
8.0,FT,0.34782608695652173
7.0,FT,0.2608695652173913
6.0,FT,0.2608695652173913
5.0,FT,0.2608695652173913
4.0,FT,0.32608695652173914
3.0,FT,0.41304347826086957
2.0,FT,0.17391304347826086
1.0,FT,0.45652173913043476
82.0,FT,0.3695652173913043
81.0,FT,0.30434782608695654
80.0,FT,0.15217391304347827
79.0,FT,0.21739130434782608
78.0,FT,0.45652173913043476
77.0,FT,0.6086956521739131
76.0,FT,0.30434782608695654
75.0,FT,0.2608695652173913
74.0,FT,0.391304347826087
73.0,FT,0.21739130434782608
72.0,FT,0.17391304347826086
71.0,FT,0.21739130434782608
70.0,FT,0.2608695652173913
69.0,FT,0.2391304347826087
68.0,FT,0.43478260869565216
67.0,FT,0.21739130434782608
66.0,FT,0.21739130434782608
65.0,FT,0.2391304347826087
64.0,FT,0.45652173913043476
63.0,FT,0.2826086956521739
62.0,FT,0.41304347826086957
61.0,FT,0.5652173913043478
60.0,FT,0.5
59.0,FT,0.2608695652173913
58.0,FT,0.30434782608695654
57.0,FT,0.5434782608695652
56.0,FT,0.34782608695652173
55.0,FT,0.30434782608695654
54.0,FT,0.2826086956521739
53.0,FT,0.32608695652173914
52.0,FT,0.391304347826087
51.0,FT,0.43478260869565216
50.0,FT,0.10869565217391304
49.0,FT,0.4782608695652174
48.0,FT,0.5434782608695652
47.0,FT,0.43478260869565216
46.0,FT,0.43478260869565216
45.0,FT,0.2826086956521739
43.0,FT,0.4782608695652174
42.0,FT,0.17391304347826086
40.0,FT,0.13043478260869565
39.0,FT,0.3695652173913043
38.0,FT,0.15217391304347827
37.0,FT,0.5217391304347826
36.0,FT,0.4782608695652174
35.0,FT,0.3695652173913043
33.0,FT,0.5652173913043478
31.0,FT,0.43478260869565216
30.0,FT,0.2826086956521739
29.0,FT,0.2826086956521739
28.0,FT,0.21739130434782608
27.0,FT,0.6521739130434783
26.0,FT,0.2826086956521739
25.0,FT,0.34782608695652173
24.0,FT,0.30434782608695654
23.0,FT,0.6304347826086957
22.0,FT,0.34782608695652173
21.0,FT,0.2826086956521739
20.0,FT,0.41304347826086957
19.0,FT,0.21739130434782608
18.0,FT,0.21739130434782608
17.0,FT,0.6739130434782609
16.0,FT,0.41304347826086957
15.0,FT,0.15217391304347827
14.0,FT,0.391304347826087
12.0,FT,0.2608695652173913
11.0,FT,0.41304347826086957
10.0,FT,0.3695652173913043
9.0,FT,0.21739130434782608
8.0,FT,0.43478260869565216
7.0,FT,0.5869565217391305
6.0,FT,0.2826086956521739
5.0,FT,0.41304347826086957
4.0,FT,0.2826086956521739
82.0,FT,0.30434782608695654
81.0,FT,0.6086956521739131
80.0,FT,0.43478260869565216
79.0,FT,0.15217391304347827
78.0,FT,0.391304347826087
77.0,FT,0.6739130434782609
76.0,FT,0.2391304347826087
75.0,FT,0.3695652173913043
74.0,FT,0.32608695652173914
73.0,FT,0.30434782608695654
72.0,FT,0.32608695652173914
71.0,FT,0.41304347826086957
70.0,FT,0.7608695652173914
69.0,FT,0.43478260869565216
68.0,FT,0.32608695652173914
67.0,FT,0.45652173913043476
66.0,FT,0.34782608695652173
65.0,FT,0.17391304347826086
64.0,FT,0.6304347826086957
63.0,FT,0.30434782608695654
62.0,FT,0.13043478260869565
61.0,FT,0.5
60.0,FT,0.43478260869565216
59.0,FT,0.4782608695652174
58.0,FT,0.5869565217391305
57.0,FT,0.32608695652173914
56.0,FT,0.4782608695652174
55.0,FT,0.45652173913043476
54.0,FT,0.5
53.0,FT,0.6739130434782609
52.0,FT,0.5869565217391305
51.0,FT,0.30434782608695654
50.0,FT,0.1956521739130435
49.0,FT,0.5217391304347826
48.0,FT,0.41304347826086957
47.0,FT,0.34782608695652173
46.0,FT,0.5
45.0,FT,0.34782608695652173
44.0,FT,0.32608695652173914
43.0,FT,0.5217391304347826
42.0,FT,0.43478260869565216
41.0,FT,0.5
40.0,FT,0.15217391304347827
39.0,FT,0.21739130434782608
38.0,FT,0.32608695652173914
37.0,FT,0.391304347826087
36.0,FT,0.45652173913043476
35.0,FT,0.5869565217391305
34.0,FT,0.1956521739130435
32.0,FT,0.391304347826087
30.0,FT,0.2391304347826087
29.0,FT,0.391304347826087
28.0,FT,0.21739130434782608
27.0,FT,0.41304347826086957
26.0,FT,0.45652173913043476
25.0,FT,0.06521739130434782
24.0,FT,0.34782608695652173
23.0,FT,0.45652173913043476
22.0,FT,0.13043478260869565
21.0,FT,0.5217391304347826
20.0,FT,0.2608695652173913
19.0,FT,0.45652173913043476
18.0,FT,0.34782608695652173
17.0,FT,0.32608695652173914
16.0,FT,0.17391304347826086
15.0,FT,0.2826086956521739
14.0,FT,0.391304347826087
13.0,FT,0.45652173913043476
12.0,FT,0.8043478260869565
11.0,FT,0.32608695652173914
10.0,FT,0.1956521739130435
9.0,FT,0.391304347826087
7.0,FT,0.17391304347826086
6.0,FT,0.41304347826086957
5.0,FT,0.43478260869565216
4.0,FT,0.2608695652173913
3.0,FT,0.4782608695652174
2.0,FT,0.30434782608695654
1.0,FT,0.5217391304347826
82.0,FT,0.6521739130434783
81.0,FT,0.21739130434782608
80.0,FT,0.391304347826087
79.0,FT,0.5652173913043478
78.0,FT,0.6304347826086957
75.0,FT,0.3695652173913043
74.0,FT,0.2826086956521739
73.0,FT,0.5869565217391305
72.0,FT,0.32608695652173914
71.0,FT,0.32608695652173914
70.0,FT,0.6304347826086957
69.0,FT,0.391304347826087
68.0,FT,0.3695652173913043
67.0,FT,0.2826086956521739
66.0,FT,0.6304347826086957
65.0,FT,0.2608695652173913
64.0,FT,0.5217391304347826
63.0,FT,0.17391304347826086
61.0,FT,0.43478260869565216
60.0,FT,0.6304347826086957
59.0,FT,0.34782608695652173
58.0,FT,0.45652173913043476
57.0,FT,0.34782608695652173
55.0,FT,0.5652173913043478
54.0,FT,0.391304347826087
53.0,FT,0.391304347826087
52.0,FT,0.17391304347826086
51.0,FT,0.32608695652173914
50.0,FT,0.34782608695652173
49.0,FT,0.4782608695652174
48.0,FT,0.6304347826086957
47.0,FT,0.6956521739130435
46.0,FT,0.1956521739130435
45.0,FT,0.1956521739130435
44.0,FT,0.5
43.0,FT,0.391304347826087
42.0,FT,0.43478260869565216
41.0,FT,0.391304347826087
40.0,FT,0.5434782608695652
39.0,FT,0.34782608695652173
38.0,FT,0.5217391304347826
37.0,FT,0.43478260869565216
36.0,FT,0.3695652173913043
35.0,FT,0.30434782608695654
34.0,FT,0.5217391304347826
33.0,FT,0.32608695652173914
32.0,FT,0.30434782608695654
31.0,FT,0.5869565217391305
30.0,FT,0.43478260869565216
29.0,FT,0.2391304347826087
28.0,FT,0.5217391304347826
27.0,FT,0.6086956521739131
26.0,FT,0.2391304347826087
25.0,FT,0.2826086956521739
24.0,FT,0.41304347826086957
23.0,FT,0.45652173913043476
22.0,FT,0.21739130434782608
21.0,FT,0.2608695652173913
20.0,FT,0.2391304347826087
19.0,FT,0.10869565217391304
18.0,FT,0.4782608695652174
17.0,FT,0.2608695652173913
16.0,FT,0.2608695652173913
15.0,FT,0.5217391304347826
14.0,FT,0.2391304347826087
13.0,FT,0.45652173913043476
12.0,FT,0.2391304347826087
11.0,FT,0.391304347826087
10.0,FT,0.30434782608695654
9.0,FT,0.5217391304347826
8.0,FT,0.6304347826086957
7.0,FT,0.21739130434782608
6.0,FT,0.34782608695652173
5.0,FT,0.30434782608695654
4.0,FT,0.45652173913043476
3.0,FT,0.30434782608695654
2.0,FT,0.5
1.0,FT,0.391304347826087
82.0,FT,0.43478260869565216
81.0,FT,0.34782608695652173
80.0,FT,0.5
79.0,FT,0.4782608695652174
78.0,FT,0.21739130434782608
77.0,FT,0.17391304347826086
76.0,FT,0.5869565217391305
75.0,FT,0.30434782608695654
74.0,FT,0.4782608695652174
73.0,FT,0.2608695652173913
72.0,FT,0.5217391304347826
71.0,FT,0.3695652173913043
70.0,FT,0.5
69.0,FT,0.6086956521739131
68.0,FT,0.2391304347826087
67.0,FT,0.1956521739130435
66.0,FT,0.45652173913043476
65.0,FT,0.21739130434782608
64.0,FT,0.6304347826086957
63.0,FT,0.30434782608695654
62.0,FT,0.5652173913043478
61.0,FT,0.3695652173913043
60.0,FT,0.3695652173913043
59.0,FT,0.30434782608695654
58.0,FT,0.4782608695652174
57.0,FT,0.4782608695652174
56.0,FT,0.34782608695652173
55.0,FT,0.6304347826086957
54.0,FT,0.2608695652173913
53.0,FT,0.2608695652173913
52.0,FT,0.391304347826087
51.0,FT,0.6956521739130435
50.0,FT,0.391304347826087
49.0,FT,0.2826086956521739
48.0,FT,0.2826086956521739
47.0,FT,0.5434782608695652
46.0,FT,0.43478260869565216
45.0,FT,0.5217391304347826
44.0,FT,0.34782608695652173
43.0,FT,0.41304347826086957
42.0,FT,0.5
41.0,FT,0.2608695652173913
40.0,FT,0.391304347826087
39.0,FT,0.32608695652173914
38.0,FT,0.4782608695652174
37.0,FT,0.32608695652173914
36.0,FT,0.43478260869565216
35.0,FT,0.15217391304347827
34.0,FT,0.043478260869565216
33.0,FT,0.5
32.0,FT,0.2826086956521739
31.0,FT,0.45652173913043476
30.0,FT,0.6956521739130435
29.0,FT,0.5652173913043478
28.0,FT,0.391304347826087
27.0,FT,0.5434782608695652
26.0,FT,0.391304347826087
25.0,FT,0.2608695652173913
24.0,FT,0.45652173913043476
23.0,FT,0.43478260869565216
22.0,FT,0.2391304347826087
21.0,FT,0.5
20.0,FT,0.5
19.0,FT,0.2826086956521739
18.0,FT,0.5
17.0,FT,0.5434782608695652
16.0,FT,0.391304347826087
15.0,FT,0.30434782608695654
14.0,FT,0.2608695652173913
13.0,FT,0.5
12.0,FT,0.45652173913043476
11.0,FT,0.41304347826086957
10.0,FT,0.45652173913043476
9.0,FT,0.3695652173913043
8.0,FT,0.6304347826086957
7.0,FT,0.34782608695652173
6.0,FT,0.08695652173913043
5.0,FT,0.41304347826086957
4.0,FT,0.43478260869565216
3.0,FT,0.5217391304347826
2.0,FT,0.45652173913043476
1.0,FT,0.30434782608695654
82.0,FT,0.5217391304347826
81.0,FT,0.06521739130434782
80.0,FT,0.2608695652173913
79.0,FT,0.10869565217391304
78.0,FT,0.3695652173913043
77.0,FT,0.10869565217391304
76.0,FT,0.2608695652173913
75.0,FT,0.5
74.0,FT,0.1956521739130435
73.0,FT,0.5
72.0,FT,0.17391304347826086
71.0,FT,0.2391304347826087
70.0,FT,0.2608695652173913
69.0,FT,0.21739130434782608
68.0,FT,0.2826086956521739
67.0,FT,0.2391304347826087
66.0,FT,0.6956521739130435
65.0,FT,0.2608695652173913
64.0,FT,0.2608695652173913
63.0,FT,0.2391304347826087
62.0,FT,0.34782608695652173
61.0,FT,0.391304347826087
60.0,FT,0.32608695652173914
59.0,FT,0.6521739130434783
58.0,FT,0.45652173913043476
57.0,FT,0.34782608695652173
56.0,FT,0.5434782608695652
55.0,FT,0.45652173913043476
54.0,FT,0.21739130434782608
53.0,FT,0.2826086956521739
52.0,FT,0.2391304347826087
51.0,FT,0.3695652173913043
50.0,FT,0.34782608695652173
49.0,FT,0.2391304347826087
48.0,FT,0.6086956521739131
47.0,FT,0.32608695652173914
46.0,FT,0.41304347826086957
45.0,FT,0.45652173913043476
44.0,FT,0.34782608695652173
43.0,FT,0.43478260869565216
42.0,FT,0.30434782608695654
41.0,FT,0.5217391304347826
40.0,FT,0.4782608695652174
39.0,FT,0.5
38.0,FT,0.5
37.0,FT,0.5869565217391305
36.0,FT,0.7391304347826086
35.0,FT,0.41304347826086957
34.0,FT,0.6086956521739131
33.0,FT,0.30434782608695654
32.0,FT,0.43478260869565216
31.0,FT,0.43478260869565216
30.0,FT,0.45652173913043476
29.0,FT,0.4782608695652174
28.0,FT,0.32608695652173914
27.0,FT,0.32608695652173914
26.0,FT,0.1956521739130435
25.0,FT,0.45652173913043476
24.0,FT,0.15217391304347827
23.0,FT,0.391304347826087
22.0,FT,0.2608695652173913
21.0,FT,0.2826086956521739
20.0,FT,0.1956521739130435
19.0,FT,0.3695652173913043
18.0,FT,0.32608695652173914
17.0,FT,0.3695652173913043
16.0,FT,0.6086956521739131
15.0,FT,0.2391304347826087
14.0,FT,0.2608695652173913
13.0,FT,0.10869565217391304
12.0,FT,0.32608695652173914
11.0,FT,0.43478260869565216
10.0,FT,0.5652173913043478
9.0,FT,0.5217391304347826
8.0,FT,0.43478260869565216
7.0,FT,0.43478260869565216
6.0,FT,0.7608695652173914
5.0,FT,0.5
4.0,FT,0.15217391304347827
3.0,FT,0.5
2.0,FT,0.41304347826086957
1.0,FT,0.45652173913043476
82.0,FT,0.8913043478260869
81.0,FT,0.5217391304347826
80.0,FT,0.3695652173913043
79.0,FT,0.391304347826087
78.0,FT,0.1956521739130435
77.0,FT,0.5
76.0,FT,0.1956521739130435
75.0,FT,0.6739130434782609
74.0,FT,0.5
73.0,FT,0.1956521739130435
72.0,FT,0.5217391304347826
71.0,FT,0.2826086956521739
70.0,FT,0.5
69.0,FT,0.5869565217391305
68.0,FT,0.2608695652173913
67.0,FT,0.1956521739130435
66.0,FT,0.5652173913043478
65.0,FT,0.41304347826086957
64.0,FT,0.2826086956521739
63.0,FT,0.2826086956521739
62.0,FT,0.2391304347826087
61.0,FT,0.4782608695652174
60.0,FT,0.30434782608695654
59.0,FT,0.17391304347826086
58.0,FT,0.41304347826086957
57.0,FT,0.3695652173913043
56.0,FT,0.30434782608695654
55.0,FT,0.10869565217391304
54.0,FT,0.32608695652173914
53.0,FT,0.30434782608695654
52.0,FT,0.4782608695652174
51.0,FT,0.5217391304347826
50.0,FT,0.1956521739130435
49.0,FT,0.10869565217391304
